PP3;;;;;
PERIODO 01  al 31 de Enero de 2020;;;;;
;;;;;
DIA;HORA;CONDUCTIVIDAD (mS/cm);pH;ALCALINIDAD (ppm CaCO3);TURBIDEZ (UNT)
; 13:05;830;7,4;44;63,9
; 17:00;821;7,4;44;71,1
; 21:20;816;7,4;44;79,1
; 00:35;839;7,6;42;65,7
; 05:00;840;7,6;42;66,9
2/12/2020;;;;;
; 08:10;568;7,4;40;74,5
; 12:20;652;7,4;38;69,5
; 16:40;639;7,4;38;61,1
; 21:00;624;7,4;38;72,1
; 00:35;620;7,6;42;76,8
; 05:00;840;7,6;42;66,9
3/12/2020;;;;;
; 08:30;1030;7,6;50;97,2
;  12:30;1046;7,6;48;90,3
; 17:20;1028;7,6;48;92,1
; 21:00;1044;7,6;48;79,8
;  00:55;1104;7,6;50;96,7
; 05:05;1110;7,6;50;100
4/12/2020;;;;;
; 08:15;468;7,4;34;67,8
; 12:50;389;7,4;32;63,9
; 16:50;372;7,4;32;68,1
; 21:00;368;7,4;32;68,8
; 00:45;486;7,6;32;78,9
; 05:10;461;7,6;32;76,4
5/12/2020;;;;;
; 08:10;353;7,4;30;75,3
; 12:35;289;7,4;32;78,4
; 17:00;312;7,4;32;87,7
; 21:00;319;7,4;32;97,8
; 00:30;310;7,6;32;70,9
; 04:50;313;7,6;32;76,9
6/12/2020;;;;;
; 08:25;241;7,4;30;60,8
; 12:55;239;7,4;30;63,2
; 17:00;248;7,4;30;69,1
; 20:55;231;7,4;30;50,2
; 00:40;251;7,6;32;76,9
; 05:05;250;7,6;32;78,2
7/12/2020;;;;;
; 08:35;231;7,6;30;78,6
; 13:10;230;7,6;30;75,8
; 15:38;221;7,6;30;70,1
; 20:25;216;7,6;30;83,3
; 00:20;210;7,6;32;74,4
; 05:10;213;7,6;32;79,2
8/12/2020;;;;;
; 08:40;223;7,6;30;54,1
; 13:00;227;7,6;30;59,7
; 16:20;232;7,4;30;64,1
; 20:35;238;7,4;30;64,1
; 00:35;236;7,6;30;71,6
; 05:00;231;7,6;30;74,5
9/12/2020;;;;;
; 08:20;250;7,4;34;55,9
; 12:20;262;7,4;34;51,8
; 16:35;260;7,6;32;56,3
; 20:50;256;7,6;32;58,9
; 00:40;246;7,6;32;61,8
; 05:10;240;7,6;32;66,1
10/12/2020;;;;;
; 08:30;292;7,4;34;58,9
; 13:25;301;7,4;34;56,1
; 16:25;294;7,4;34;61,9
; 21:00;283;7,4;34;68,1
; 00:50;279;7,4;34;72,9
; 05:00;262;7,4;34;61,6
11/12/2020;;;;;
; 07:05;322;7,4;34;64,8
; 12:50;311;7,4;34;60,1
; 16:45;315;7,4;34;62,7
; 20:45;317;7,4;34;65,7
; 00:48;320;7,4;34;59,6
; 04:50;316;7,4;34;53,9
12/12/2020;;;;;
; 08:10;330;7,6;34;62,9
; 12:20;323;7,4;34;57,8
; 17:00;318;7,4;34;59,1
; 20:55;323;7,4;34;50,8
; 00:30;402;7,4;36;90,4
; 04:51;416;7,4;36;96,9
13/12/2020;;;;;
; 08:05;377;7,4;36;69,4
; 12:20;361;7,4;36;67,3
; 16:50;366;7,6;36;69,7
; 20:45;374;7,6;36;71,6
; 00:29;336;7,6;36;80,8
; 04:40;328;7,6;36;86,1
14/12/2020;;;;;
; 09:35;359;7,2;32;89,2
; 12:45;360;7,4;32;96,1
; 16:20;347;7,4;32;98,1
; 20:20;343;7,4;32;104
; 00:18;321;7,4;32;60,1
; 05:00;316;7,4;32;53
15/12/2020;;;;;
;  09:10;295;7,2;30;60,5
; 13:15;297;7,6;30;63,8
; 16:20;291;7,4;32;57,4
; 20:05;287;7,4;32;60,1
; 00:29;279;7,4;32;68,9
; 04:50;268;7,4;32;60,8
16/12/2020;;;;;
; 08:30;246;7,4;32;68,7
; 13:10;240;7,4;32;70,6
; 16:15;247;7,4;32;64,9
; 20:15;251;7,4;32;70,1
; 00:30;245;7,2;30;67,1
; 04:45;241;7,2;30;60,8
17/12/2020;;;;;
; 08:30;266;7,4;36;91,1
; 12:30;277;7,4;34;89,3
;  17:45;272;7,4;32;96,3
; 21:00;270;7,4;32;93,9
;-;256;7,4;30;75,2
;-;259;7,4;30;78,2
18/12/2020;;;;;
; 08:50;258;7,4;34;99,3
; 13:02;261;7,4;34;91,1
; 16:10;267;7,4;34;86,3
; 20:00;270;7,4;34;81,6
; 00:35;245;7,4;30;70,9
; 04:40;241;7,4;30;72,8
19/12/2020;;;;;
; 08:40;250;7,4;32;71,9
; 12:55;253;7,4;32;76,8
; 16:20;261;7,4;32;73,9
; 20:30;267;7,4;32;71,8
; 00:30;253;7,4;30;70,8
; 04:40;259;7,4;30;74,2
20/12/2020;;;;;
; 08:45;253;7,4;32;80,7
; 13:10;250;7,4;32;83,5
; 18:45;261;7,4;32;79,7
; 20:30;-;-;-;-
; 00:40;274;7,4;30;74,3
; 04:35;270;7,4;30;70,8
21/12/2020;;;;;
; 09:50;260;7,2;38;75
; 13:00;276;7,2;38;80,8
; 16:30;277;7,6;36;82,3
; 20:20;296;7,6;36;80,4
; 00:35;286;7,4;30;78,2
; 04:45;290;7,4;32;79,6
22/12/2020;;;;;
; 09:10;322;7,2;36;90,6
; 12:50;331;7,2;36;79,1
; 16:00;327;7,4;36;77,3
; 20:30;319;7,6;34;73,8
; 00:05;245;7,4;32;71,9
; 04:30;242;7,4;30;68,9
23/12/2020;;;;;
; 09:10;322;7,2;36;90,6
; 12:50;331;7,2;36;79,1
; 16:00;327;7,4;36;77,3
; 20:30;319;7,6;34;73,8
; 00:05;245;7,4;32;71,9
; 04:30;242;7,4;30;68,9
24/12/2020;;;;;
; 08:30;231;7,2;32;78,5
; 12:45;230;7,2;32;76,9
; 16:50;231;7,2;32;78,7
; 20:10;246;7,4;34;76,1
; 23:25;-;-;-;-
; 03:30;241;7,4;34;80,6
25/12/2020;;;;;
; 09:40;224;7,2;34;58,6
; 12:48;221;7,2;34;58,6
; 17:40;241;7,4;32;67,6
;-;-;-;-;-
; 00:20;244;7,4;34;68,4
; 05:10;241;7,4;34;70,7
26/12/2020;;;;;
; 09:25;236;7,4;34;66,8
; 12:49;226;7,4;34;60,9
; 17:00;232;7,4;34;58,9
; 20:48;221;7,4;34;60,1
; 00:05;247;7,4;36;66,7
; 05:10;244;7,4;36;68,3
27/12/2020;;;;;
; 09:29;231;7,4;36;61,1
; 13:00;242;7,4;36;69,1
; 16:30;247;7,4;36;70,4
; 20:20;243;7,4;36;68,1
; 00:10;249;7,4;36;71,9
; 05:05;246;7,4;36;70,1
28/12/2020;;;;;
; 08:30;273;7,2;30;66,1
; 13:00;276;7,2;32;63,5
; 17:29;283;7,2;32;68,9
; 20:48;273;7,2;32;64,1
; 00:05;264;7,4;34;70,1
; 05:00;261;7,4;34;64,1
29/12/2020;;;;;
; 08.25;274;7,4;30;52,1
; 12:50;268;7,4;30;54,8
; 17:00;256;7,4;30;60,1
; 21:00;248;7,4;30;58,9
; 00:10;270;7,4;34;62,9
; 05:00;267;7,4;34;61,4
30/12/2020;;;;;
; 07:30;247;7,4;32;40,8
; 12:50;250;7,4;32;38,9
; 17:00;246;7,4;32;33,8
; 21:00;253;7,4;32;31,1
; 00:25;246;7,4;34;48,4
; 05:05;249;7,4;34;46,1
31/12/2020;;;;;
; 08:30;225;7,4;32;35,9
; 12:50;214;7,4;32;34,1
; 17:00;220;7,4;32;39,8
; 20:48;228;7,4;32;31,1
;  22:35;-;-;-;-
; 04:40;196,2;7,4;30;45,6
