punto,banda,reflect,fecha,longitud,latitud
8,B8A,0.00949082121628129,2023-12-12,-58.8567404,-27.4734066
8,B11,0.00283532680219246,2023-12-12,-58.8567404,-27.4734066
8,B12,0,2023-12-12,-58.8567404,-27.4734066
1,B01,0.04782554548647669,2024-05-20,-58.8680573,-27.4644962
1,B02,0.04643634499775039,2024-05-20,-58.8680573,-27.4644962
1,B03,0.0822178324063619,2024-05-20,-58.8680573,-27.4644962
1,B04,0.1238745434416665,2024-05-20,-58.8680573,-27.4644962
1,B05,0.1275386702683237,2024-05-20,-58.8680573,-27.4644962
1,B06,0.08515090578132206,2024-05-20,-58.8680573,-27.4644962
1,B07,0.08690947873724832,2024-05-20,-58.8680573,-27.4644962
1,B08,0.07387980818748474,2024-05-20,-58.8680573,-27.4644962
1,B8A,0.05668872760401831,2024-05-20,-58.8680573,-27.4644962
1,B11,0.01256941217515203,2024-05-20,-58.8680573,-27.4644962
1,B12,0.01279385386927363,2024-05-20,-58.8680573,-27.4644962
2,B01,0.02914114027387566,2024-05-20,-58.8669696,-27.4652135
2,B02,0.04732628249459796,2024-05-20,-58.8669696,-27.4652135
2,B03,0.08438821385304134,2024-05-20,-58.8669696,-27.4652135
2,B04,0.12575889296001858,2024-05-20,-58.8669696,-27.4652135
2,B05,0.1303226517306434,2024-05-20,-58.8669696,-27.4652135
2,B06,0.08391264246569739,2024-05-20,-58.8669696,-27.4652135
2,B07,0.08684009148014916,2024-05-20,-58.8669696,-27.4652135
2,B08,0.07694813857475917,2024-05-20,-58.8669696,-27.4652135
2,B8A,0.05499393906858232,2024-05-20,-58.8669696,-27.4652135
2,B11,1.4354952792119648e-4,2024-05-20,-58.8669696,-27.4652135
2,B12,7.556047947016648e-5,2024-05-20,-58.8669696,-27.4652135
3,B01,0.0290883911980523,2024-05-20,-58.8655555,-27.4662499
3,B02,0.04865254710117975,2024-05-20,-58.8655555,-27.4662499
3,B03,0.08528828869263332,2024-05-20,-58.8655555,-27.4662499
3,B04,0.12290534873803456,2024-05-20,-58.8655555,-27.4662499
3,B05,0.12335902286900416,2024-05-20,-58.8655555,-27.4662499
3,B06,0.07745860765377681,2024-05-20,-58.8655555,-27.4662499
3,B07,0.07880718840493096,2024-05-20,-58.8655555,-27.4662499
3,B08,0.06610187888145447,2024-05-20,-58.8655555,-27.4662499
3,B8A,0.04798956836263338,2024-05-20,-58.8655555,-27.4662499
3,B11,-0.00158338625139246,2024-05-20,-58.8655555,-27.4662499
3,B12,-4.4322593344582454e-4,2024-05-20,-58.8655555,-27.4662499
4,B01,0.02403713824848334,2024-05-20,-58.8642187,-27.4673687
4,B02,0.04477113402552075,2024-05-20,-58.8642187,-27.4673687
4,B03,0.08156939264800814,2024-05-20,-58.8642187,-27.4673687
4,B04,0.11554766529136234,2024-05-20,-58.8642187,-27.4673687
4,B05,0.10884012778600057,2024-05-20,-58.8642187,-27.4673687
4,B06,0.06041619140240881,2024-05-20,-58.8642187,-27.4673687
4,B07,0.06221640855073929,2024-05-20,-58.8642187,-27.4673687
4,B08,0.05321535592277845,2024-05-20,-58.8642187,-27.4673687
4,B8A,0.0355624763502015,2024-05-20,-58.8642187,-27.4673687
4,B11,-0.00105349155556824,2024-05-20,-58.8642187,-27.4673687
4,B12,-4.244977276862806e-4,2024-05-20,-58.8642187,-27.4673687
5,B01,0.02923902765744262,2024-05-20,-58.8628216,-27.4692696
5,B02,0.04477139976289537,2024-05-20,-58.8628216,-27.4692696
5,B03,0.08042760110563701,2024-05-20,-58.8628216,-27.4692696
5,B04,0.10989527569876777,2024-05-20,-58.8628216,-27.4692696
5,B05,0.10365012370877796,2024-05-20,-58.8628216,-27.4692696
5,B06,0.05111800879240036,2024-05-20,-58.8628216,-27.4692696
5,B07,0.05084388371970919,2024-05-20,-58.8628216,-27.4692696
5,B08,0.04257593924800555,2024-05-20,-58.8628216,-27.4692696
5,B8A,0.02754023215836949,2024-05-20,-58.8628216,-27.4692696
5,B11,-0.00178224549421833,2024-05-20,-58.8628216,-27.4692696
5,B12,-2.4146642923975985e-5,2024-05-20,-58.8628216,-27.4692696
6,B01,0.02698064409196376,2024-05-20,-58.8615767,-27.4704693
6,B02,0.04101125813192791,2024-05-20,-58.8615767,-27.4704693
6,B03,0.07571659651067522,2024-05-20,-58.8615767,-27.4704693
6,B04,0.0995886880490515,2024-05-20,-58.8615767,-27.4704693
6,B05,0.09011693133248223,2024-05-20,-58.8615767,-27.4704693
6,B06,0.04045072673923439,2024-05-20,-58.8615767,-27.4704693
6,B07,0.04006172551049127,2024-05-20,-58.8615767,-27.4704693
6,B08,0.03400119373367892,2024-05-20,-58.8615767,-27.4704693
