fecha,punto,banda,reflect,longitud,latitud
2023-05-11,11,B12,0.11300833333333332,-58.8647944,-27.4696977
2023-05-11,12,B01,0.1458375,-58.8624538,-27.4705607
2023-05-11,12,B02,0.15773333333333334,-58.8624538,-27.4705607
2023-05-11,12,B03,0.17876666666666668,-58.8624538,-27.4705607
2023-05-11,12,B04,0.1739111111111111,-58.8624538,-27.4705607
2023-05-11,12,B05,0.1626,-58.8624538,-27.4705607
2023-05-11,12,B06,0.1321402777777778,-58.8624538,-27.4705607
2023-05-11,12,B07,0.13322916666666668,-58.8624538,-27.4705607
2023-05-11,12,B08,0.12665555555555558,-58.8624538,-27.4705607
2023-05-11,12,B8A,0.12454791666666667,-58.8624538,-27.4705607
2023-05-11,12,B11,0.11706944444444443,-58.8624538,-27.4705607
2023-05-11,12,B12,0.1139923611111111,-58.8624538,-27.4705607
2023-05-11,13,B01,0.14269444444444443,-58.8606621,-27.4726781
2023-05-11,13,B02,0.1510111111111111,-58.8606621,-27.4726781
2023-05-11,13,B03,0.16441111111111112,-58.8606621,-27.4726781
2023-05-11,13,B04,0.1483,-58.8606621,-27.4726781
2023-05-11,13,B05,0.13958194444444444,-58.8606621,-27.4726781
2023-05-11,13,B06,0.12437777777777778,-58.8606621,-27.4726781
2023-05-11,13,B07,0.1261590277777778,-58.8606621,-27.4726781
2023-05-11,13,B08,0.1220222222222222,-58.8606621,-27.4726781
2023-05-11,13,B8A,0.12271388888888889,-58.8606621,-27.4726781
2023-05-11,13,B11,0.11597361111111112,-58.8606621,-27.4726781
2023-05-11,13,B12,0.11519305555555556,-58.8606621,-27.4726781
2023-05-11,14,B01,0.14206944444444444,-58.8591202,-27.4733471
2023-05-11,14,B02,0.1512777777777778,-58.8591202,-27.4733471
2023-05-11,14,B03,0.1640222222222222,-58.8591202,-27.4733471
2023-05-11,14,B04,0.1466777777777778,-58.8591202,-27.4733471
2023-05-11,14,B05,0.1388201388888889,-58.8591202,-27.4733471
2023-05-11,14,B06,0.12352986111111112,-58.8591202,-27.4733471
2023-05-11,14,B07,0.12599236111111112,-58.8591202,-27.4733471
2023-05-11,14,B08,0.12345555555555555,-58.8591202,-27.4733471
2023-05-11,14,B8A,0.1217638888888889,-58.8591202,-27.4733471
2023-05-11,14,B11,0.11763819444444444,-58.8591202,-27.4733471
2023-05-11,14,B12,0.11659791666666668,-58.8591202,-27.4733471
2023-05-11,15,B01,0.15412361111111111,-58.857019,-27.4740568
2023-05-11,15,B02,0.15634444444444442,-58.857019,-27.4740568
2023-05-11,15,B03,0.16863333333333333,-58.857019,-27.4740568
2023-05-11,15,B04,0.1535,-58.857019,-27.4740568
2023-05-11,15,B05,0.1462013888888889,-58.857019,-27.4740568
2023-05-11,15,B06,0.1311673611111111,-58.857019,-27.4740568
2023-05-11,15,B07,0.13489444444444443,-58.857019,-27.4740568
2023-05-11,15,B08,0.134,-58.857019,-27.4740568
2023-05-11,15,B8A,0.1296576388888889,-58.857019,-27.4740568
2023-05-11,15,B11,0.13028402777777778,-58.857019,-27.4740568
2023-05-11,15,B12,0.12830555555555556,-58.857019,-27.4740568
2023-12-12,1,B01,0.21971319444444443,-58.8682645,-27.4647485
2023-12-12,1,B02,0.21504444444444443,-58.8682645,-27.4647485
2023-12-12,1,B03,0.2342444444444444,-58.8682645,-27.4647485
2023-12-12,1,B04,0.2521555555555556,-58.8682645,-27.4647485
2023-12-12,1,B05,0.25042916666666665,-58.8682645,-27.4647485
2023-12-12,1,B06,0.2074277777777778,-58.8682645,-27.4647485
2023-12-12,1,B07,0.20969305555555556,-58.8682645,-27.4647485
2023-12-12,1,B08,0.1935222222222222,-58.8682645,-27.4647485
2023-12-12,1,B8A,0.1963673611111111,-58.8682645,-27.4647485
2023-12-12,1,B11,0.19144375,-58.8682645,-27.4647485
2023-12-12,1,B12,0.1881076388888889,-58.8682645,-27.4647485
2023-12-12,2,B01,0.1909875,-58.8678045,-27.4658444
2023-12-12,2,B02,0.2028,-58.8678045,-27.4658444
2023-12-12,2,B03,0.23004444444444444,-58.8678045,-27.4658444
2023-12-12,2,B04,0.24557777777777776,-58.8678045,-27.4658444
2023-12-12,2,B05,0.2435569444444444,-58.8678045,-27.4658444
2023-12-12,2,B06,0.19469861111111111,-58.8678045,-27.4658444
2023-12-12,2,B07,0.1972951388888889,-58.8678045,-27.4658444
2023-12-12,2,B08,0.1833444444444444,-58.8678045,-27.4658444
2023-12-12,2,B8A,0.18200625,-58.8678045,-27.4658444
2023-12-12,2,B11,0.1723777777777778,-58.8678045,-27.4658444
2023-12-12,2,B12,0.16667083333333332,-58.8678045,-27.4658444
2023-12-12,3,B01,0.18627083333333333,-58.8652232,-27.4664385
2023-12-12,3,B02,0.20373333333333332,-58.8652232,-27.4664385
2023-12-12,3,B03,0.22767777777777776,-58.8652232,-27.4664385
2023-12-12,3,B04,0.24355555555555555,-58.8652232,-27.4664385
2023-12-12,3,B05,0.23542708333333337,-58.8652232,-27.4664385
2023-12-12,3,B06,0.18744375,-58.8652232,-27.4664385
2023-12-12,3,B07,0.18475972222222223,-58.8652232,-27.4664385
2023-12-12,3,B08,0.17615555555555557,-58.8652232,-27.4664385
2023-12-12,3,B8A,0.1745548611111111,-58.8652232,-27.4664385
2023-12-12,3,B11,0.16634513888888888,-58.8652232,-27.4664385
2023-12-12,3,B12,0.16143125,-58.8652232,-27.4664385
2023-12-12,4,B01,0.1827611111111111,-58.8634207,-27.4679387
2023-12-12,4,B02,0.21417777777777777,-58.8634207,-27.4679387
2023-12-12,4,B03,0.24766666666666665,-58.8634207,-27.4679387
2023-12-12,4,B04,0.25575555555555557,-58.8634207,-27.4679387
2023-12-12,4,B05,0.2456326388888889,-58.8634207,-27.4679387
2023-12-12,4,B06,0.19409375,-58.8634207,-27.4679387
2023-12-12,4,B07,0.19316875,-58.8634207,-27.4679387
2023-12-12,4,B08,0.1833555555555556,-58.8634207,-27.4679387
2023-12-12,4,B8A,0.18179305555555555,-58.8634207,-27.4679387
2023-12-12,4,B11,0.17311319444444442,-58.8634207,-27.4679387
2023-12-12,4,B12,0.16867291666666667,-58.8634207,-27.4679387
2023-12-12,5,B01,0.19160694444444443,-58.8622547,-27.4690254
2023-12-12,5,B02,0.22386666666666663,-58.8622547,-27.4690254
2023-12-12,5,B03,0.2622,-58.8622547,-27.4690254
2023-12-12,5,B04,0.26726666666666665,-58.8622547,-27.4690254
2023-12-12,5,B05,0.25593611111111114,-58.8622547,-27.4690254
2023-12-12,5,B06,0.20766458333333335,-58.8622547,-27.4690254
2023-12-12,5,B07,0.20779375,-58.8622547,-27.4690254
2023-12-12,5,B08,0.18906666666666663,-58.8622547,-27.4690254
2023-12-12,5,B8A,0.19579444444444444,-58.8622547,-27.4690254
2023-12-12,5,B11,0.19191458333333333,-58.8622547,-27.4690254
2023-12-12,5,B12,0.18396597222222225,-58.8622547,-27.4690254
2023-12-12,6,B01,0.2034416666666667,-58.8604727,-27.4707805
2023-12-12,6,B02,0.22404444444444443,-58.8604727,-27.4707805
2023-12-12,6,B03,0.2660666666666667,-58.8604727,-27.4707805
2023-12-12,6,B04,0.2691555555555556,-58.8604727,-27.4707805
2023-12-12,6,B05,0.2475659722222222,-58.8604727,-27.4707805
2023-12-12,6,B06,0.1968909722222222,-58.8604727,-27.4707805
2023-12-12,6,B07,0.19554930555555555,-58.8604727,-27.4707805
2023-12-12,6,B08,0.1864111111111111,-58.8604727,-27.4707805
2023-12-12,6,B8A,0.18598194444444444,-58.8604727,-27.4707805
2023-12-12,6,B11,0.1780027777777778,-58.8604727,-27.4707805
2023-12-12,6,B12,0.17314097222222222,-58.8604727,-27.4707805
2023-12-12,7,B01,0.19557152777777775,-58.8589498,-27.4724654
2023-12-12,7,B02,0.22306666666666664,-58.8589498,-27.4724654
2023-12-12,7,B03,0.26751111111111114,-58.8589498,-27.4724654
2023-12-12,7,B04,0.2693111111111111,-58.8589498,-27.4724654
2023-12-12,7,B05,0.25299791666666666,-58.8589498,-27.4724654
2023-12-12,7,B06,0.20236458333333332,-58.8589498,-27.4724654
2023-12-12,7,B07,0.2030423611111111,-58.8589498,-27.4724654
2023-12-12,7,B08,0.1873,-58.8589498,-27.4724654
2023-12-12,7,B8A,0.19419583333333332,-58.8589498,-27.4724654
2023-12-12,7,B11,0.1912888888888889,-58.8589498,-27.4724654
2023-12-12,7,B12,0.1835263888888889,-58.8589498,-27.4724654
2023-12-12,8,B01,0.16387291666666667,-58.8567404,-27.4734066
2023-12-12,8,B02,0.1553,-58.8567404,-27.4734066
2023-12-12,8,B03,0.1895,-58.8567404,-27.4734066
2023-12-12,8,B04,0.1904,-58.8567404,-27.4734066
2023-12-12,8,B05,0.18016180555555555,-58.8567404,-27.4734066
2023-12-12,8,B06,0.14143819444444444,-58.8567404,-27.4734066
2023-12-12,8,B07,0.1432875,-58.8567404,-27.4734066
2023-12-12,8,B08,0.13184444444444443,-58.8567404,-27.4734066
2023-12-12,8,B8A,0.13786736111111111,-58.8567404,-27.4734066
2023-12-12,8,B11,0.14479375,-58.8567404,-27.4734066
2023-12-12,8,B12,0.14130208333333333,-58.8567404,-27.4734066
2024-05-20,1,B01,0.1448090277777778,-58.8680573,-27.4644962
2024-05-20,1,B02,0.1473888888888889,-58.8680573,-27.4644962
2024-05-20,1,B03,0.1857222222222222,-58.8680573,-27.4644962
2024-05-20,1,B04,0.23257777777777777,-58.8680573,-27.4644962
2024-05-20,1,B05,0.24073055555555556,-58.8680573,-27.4644962
2024-05-20,1,B06,0.1894597222222222,-58.8680573,-27.4644962
2024-05-20,1,B07,0.19079236111111111,-58.8680573,-27.4644962
2024-05-20,1,B08,0.1766111111111111,-58.8680573,-27.4644962
2024-05-20,1,B8A,0.16129722222222223,-58.8680573,-27.4644962
2024-05-20,1,B11,0.12532222222222222,-58.8680573,-27.4644962
2024-05-20,1,B12,0.12477361111111113,-58.8680573,-27.4644962
2024-05-20,2,B01,0.12451319444444443,-58.8669696,-27.4652135
2024-05-20,2,B02,0.1444,-58.8669696,-27.4652135
2024-05-20,2,B03,0.18352222222222225,-58.8669696,-27.4652135
2024-05-20,2,B04,0.22911111111111113,-58.8669696,-27.4652135
2024-05-20,2,B05,0.2353125,-58.8669696,-27.4652135
2024-05-20,2,B06,0.18065694444444444,-58.8669696,-27.4652135
2024-05-20,2,B07,0.18323541666666668,-58.8669696,-27.4652135
2024-05-20,2,B08,0.17605555555555558,-58.8669696,-27.4652135
2024-05-20,2,B8A,0.15210069444444443,-58.8669696,-27.4652135
2024-05-20,2,B11,0.10321597222222222,-58.8669696,-27.4652135
2024-05-20,2,B12,0.10271666666666668,-58.8669696,-27.4652135
2024-05-20,3,B01,0.12270347222222222,-58.8655555,-27.4662499
2024-05-20,3,B02,0.14493333333333333,-58.8655555,-27.4662499
2024-05-20,3,B03,0.1834777777777778,-58.8655555,-27.4662499
2024-05-20,3,B04,0.22448888888888888,-58.8655555,-27.4662499
2024-05-20,3,B05,0.22700138888888888,-58.8655555,-27.4662499
2024-05-20,3,B06,0.1735986111111111,-58.8655555,-27.4662499
2024-05-20,3,B07,0.1746861111111111,-58.8655555,-27.4662499
2024-05-20,3,B08,0.16463333333333333,-58.8655555,-27.4662499
2024-05-20,3,B8A,0.14457708333333333,-58.8655555,-27.4662499
2024-05-20,3,B11,0.10070833333333332,-58.8655555,-27.4662499
2024-05-20,3,B12,0.10163611111111112,-58.8655555,-27.4662499
2024-05-20,4,B01,0.11746875,-58.8642187,-27.4673687
2024-05-20,4,B02,0.13977777777777778,-58.8642187,-27.4673687
2024-05-20,4,B03,0.17887777777777775,-58.8642187,-27.4673687
2024-05-20,4,B04,0.21608888888888889,-58.8642187,-27.4673687
2024-05-20,4,B05,0.21056597222222223,-58.8642187,-27.4673687
2024-05-20,4,B06,0.15662083333333332,-58.8642187,-27.4673687
2024-05-20,4,B07,0.15843125,-58.8642187,-27.4673687
2024-05-20,4,B08,0.1516,-58.8642187,-27.4673687
2024-05-20,4,B8A,0.13295347222222223,-58.8642187,-27.4673687
2024-05-20,4,B11,0.10139722222222222,-58.8642187,-27.4673687
2024-05-20,4,B12,0.10161041666666666,-58.8642187,-27.4673687
2024-05-20,5,B01,0.12141041666666667,-58.8628216,-27.4692696
2024-05-20,5,B02,0.1394,-58.8628216,-27.4692696
2024-05-20,5,B03,0.17728888888888888,-58.8628216,-27.4692696
2024-05-20,5,B04,0.20953333333333335,-58.8628216,-27.4692696
2024-05-20,5,B05,0.20513125,-58.8628216,-27.4692696
2024-05-20,5,B06,0.14751944444444445,-58.8628216,-27.4692696
2024-05-20,5,B07,0.1475875,-58.8628216,-27.4692696
2024-05-20,5,B08,0.1408222222222222,-58.8628216,-27.4692696
2024-05-20,5,B8A,0.12520347222222222,-58.8628216,-27.4692696
